sequences/rmq.md	RMQ — oraliqdagi eng kichik element	Range Minimum Query statik yoki dinamik massivdagi [l,r] minimumini so‘raydi. Sparse table, segment tree, sqrt decomposition yoki Cartesian tree cheklovga qarab tanlanadi.	Usulga bog‘liq: sparse table O(n log n)/O(1), segment tree O(n)/O(log n).	Oraliq minimumlari, LCA, DP optimallashtirish.
others/maximum_average_segment.md	Eng katta yoki eng kichik yig‘indili ostkesmani topish	Kadane algoritmi har pozitsiyada shu yerda tugaydigan eng yaxshi ostkesma yig‘indisini saqlaydi va manfiy prefiksni tashlaydi. Minimum variant ishorani yoki min amalini almashtiradi.	O(n) vaqt, O(1) qo‘shimcha xotira.	Maximum subarray, profit intervals, prefix-sum optimallashtirish.
sequences/k-th.md	K-tartibli statistika O(N) da	Quickselect pivot bo‘yicha partition qilib faqat k joylashgan tomonni davom ettiradi; median-of-medians pivot tanlovi yomon holatda ham muvozanat kafolatlaydi.	Quickselect kutilgan O(n), median-of-medians yomon holatda O(n); xotira O(1) in-place.	Median, percentile, qisman tartiblash.
sequences/mex.md	MEX — massivdagi eng kichik mavjud bo‘lmagan element	MEX to‘plamda yo‘q eng kichik manfiy bo‘lmagan butun son. Statik massivda mavjudlik massivi, dinamik holatda frequency va missing qiymatlar to‘plami ishlatiladi.	Statik O(n); dinamik update/query tuzilmaga qarab O(log n) yoki O(1) amortizatsiyalangan.	Game theory, permutation va array invariantlari.
game_theory/games_on_graphs.md	Ixtiyoriy graflardagi o‘yinlar	Holatlar graf tugunlari, yurishlar qirralar sifatida olinadi. Terminal holatlardan retrograde analysis bilan yutuvchi va yutqazuvchi holatlar tarqatiladi; siklli qism durang bo‘lishi mumkin.	O(n+m) vaqt, O(n+m) xotira.	Turn-based games, strategy reconstruction.
game_theory/sprague-grundy-nim.md	Sprague–Grundy teoremasi. Nim	Har impartial holatning Grundy soni uning keyingi holatlari Grundy qiymatlarining mexidir. Mustaqil o‘yinlar xor bilan qo‘shiladi; umumiy xor nol bo‘lsa pozitsiya yutqazuvchi.	Holatlar va o‘tishlar soniga proporsional, mex hisobiga bog‘liq.	Impartial combinatorial games, winning move topish.
schedules/schedule_one_machine.md	Ishlarni bitta mashinada rejalashtirish	Bitta mashina masalalarida optimal tartib maqsad funksiyasiga bog‘liq: deadline, processing time, penalty yoki waiting time. Exchange argument qo‘shni ishlarni almashtirish orqali tanlangan sort mezonini isbotlaydi.	Ko‘p klassik variantlarda sortlash sabab O(n log n).	Job sequencing, penalty va completion-time optimallashtirish.
schedules/schedule_two_machines.md	Ishlarni ikkita mashinada rejalashtirish	Har ish avval birinchi, keyin ikkinchi mashinadan o‘tadigan flow-shop holatida Johnson qoidasi ishlaydi: kichik birinchi vaqtlar oldinga, kichik ikkinchi vaqtlar orqaga joylanadi.	O(n log n) sortlash bilan.	Two-machine flow shop, makespan minimallashtirish.
schedules/schedule-with-completion-duration.md	Deadline va davomiyliklar berilganda optimal jadval	Ishlar deadline bo‘yicha ko‘rilib, tanlangan davomiyliklar max-heapda saqlanadi. Jami vaqt deadlinedan oshsa, eng uzun ish chiqarilib, bajariladigan ishlar soni maksimal saqlanadi.	O(n log n) vaqt, O(n) xotira.	Deadline ostida maksimal ishlar soni.
others/tortoise_and_hare.md	Tortoise and Hare — bog‘langan ro‘yxatda siklni aniqlash	Floyd usulida sekin ko‘rsatkich bir, tez ko‘rsatkich ikki qadam yuradi; sikl bo‘lsa ular uchrashadi. Keyin bittasi boshga qaytarilib, bir xil tezlikda yurish sikl kirishini topadi.	O(n) vaqt, O(1) xotira.	Linked-list cycle, funksional graf davri va preperiodi.
others/josephus_problem.md	Josephus masalasi	Doirada har k-chi odam chiqarilganda tirik qoluvchi indeks J(n,k)=(J(n−1,k)+k) mod n rekurrenti bilan olinadi. Maxsus k=2 holati bitlar orqali yopiq formulaga ega.	Umumiy rekurrent O(n) vaqt, O(1) xotira; k=2 uchun O(1).	Cyclic elimination, modular recurrence.
others/15-puzzle.md	15 Puzzle: yechim mavjudligi	Plitkalar inversiyalari va bo‘sh katak qatori parity invariantini beradi. Boshlang‘ich va maqsad konfiguratsiyalar invariantlari mos bo‘lsa va faqat shunda yechim mavjud.	Inversiyalarni oddiy sanash O(n²), Fenwick bilan O(n log n).	Sliding puzzle solvability, permutation parity.
others/stern_brocot_tree_farey_sequences.md	Stern–Brocot daraxti va Farey ketma-ketliklari	Stern–Brocot daraxti barcha musbat qisqarmas ratsional sonlarni mediant orqali aynan bir marta hosil qiladi. Farey ketma-ketliklari maxraji cheklangan ratsionallarni tartibda beradi va qo‘shnilar determinant xususiyatiga ega.	Yo‘l/ketma-ketlik uzunligiga proporsional; aniq generatsiya chegaraga bog‘liq.	Ratsional qidiruv, continued fractions, Diophantine approximation.
